Traffic_registration_point,Name,Road_reference,From,To,Year,Month,Traffic_volume,Confidence_interval_start,Confidence_interval_end,Coverage (%),Total_days,Included_days,Invalid_days,Invalid_length,Length_quality_grade (%),Lane,under_5_6m,over_5_6m,5_6m_to_7_6m,7_6m_to_12_5m,12_5m_to_16_0m,over_16_0m,16_0m_to_24_0m,over_24_0m,Hour,From_Date,From_Time,To_Date,To_Time,Day_of_Week,Light_Vehicles,Heavy_Vehicles,Traffic_Volume_Check,Traffic_Volume_Difference,Days_Check,Traffic_Volume_Outlier
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-11-30 23:00:00,2021-12-31 23:00:00,2021,11,10516,10516,10516,100.0,31,31,0,23,99.8,Totalt,9476,1017,494,151,12,360,359,1,23,2021-11-30,23:00:00,2021-12-31,23:00:00,Tuesday,9476,2394,11870,-1354,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,2021,12,4809,4809,4809,100.0,31,31,0,15,99.7,1,4276,518,241,73,6,198,197,1,23,2021-12-31,23:00:00,2022-01-31,23:00:00,Friday,4276,1234,5510,-701,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,2021,12,5195,5195,5195,100.0,31,31,0,3,99.9,2,4672,520,256,75,4,184,184,0,23,2021-12-31,23:00:00,2022-01-31,23:00:00,Friday,4672,1223,5895,-700,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,2021,12,5200,5200,5200,100.0,31,31,0,3,99.9,Totalt i retning Hausmannsgate,4677,520,256,75,4,184,184,0,23,2021-12-31,23:00:00,2022-01-31,23:00:00,Friday,4677,1223,5900,-700,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,2021,12,4804,4804,4804,100.0,31,31,0,15,99.7,Totalt i retning Waldemar Tranes Gt.,4271,518,241,73,6,198,197,1,23,2021-12-31,23:00:00,2022-01-31,23:00:00,Friday,4271,1234,5505,-701,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,2021,12,10004,10004,10004,100.0,31,31,0,18,99.8,Totalt,8949,1038,497,148,10,382,381,1,23,2021-12-31,23:00:00,2022-01-31,23:00:00,Friday,8949,2457,11406,-1402,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,2022,1,5280,5280,5280,100.0,28,28,0,18,99.7,1,4723,539,258,78,6,198,197,1,23,2022-01-31,23:00:00,2022-02-28,23:00:00,Monday,4723,1277,6000,-720,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,2022,1,6091,6091,6091,100.0,28,28,0,4,99.9,2,5515,572,293,88,6,185,185,0,23,2022-01-31,23:00:00,2022-02-28,23:00:00,Monday,5515,1329,6844,-753,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,2022,1,6096,6096,6096,100.0,28,28,0,3,100.0,Totalt i retning Hausmannsgate,5520,572,293,88,6,185,185,0,23,2022-01-31,23:00:00,2022-02-28,23:00:00,Monday,5520,1329,6849,-753,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,2022,1,5275,5275,5275,100.0,28,28,0,19,99.6,Totalt i retning Waldemar Tranes Gt.,4717,540,257,78,6,198,197,1,23,2022-01-31,23:00:00,2022-02-28,23:00:00,Monday,4717,1277,5994,-719,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,2022,1,11371,11371,11371,100.0,28,28,0,22,99.8,Totalt,10237,1112,551,166,12,384,382,2,23,2022-01-31,23:00:00,2022-02-28,23:00:00,Monday,10237,2609,12846,-1475,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,2022,2,5498,5498,5498,100.0,31,31,0,21,99.6,1,4918,559,265,86,7,201,200,1,23,2022-02-28,23:00:00,2022-03-31,22:00:00,Monday,4918,1319,6237,-739,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,2022,2,6484,6484,6484,100.0,31,31,0,5,99.9,2,5883,596,310,99,7,180,179,1,23,2022-02-28,23:00:00,2022-03-31,22:00:00,Monday,5883,1372,7255,-771,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,2022,2,6488,6488,6488,100.0,31,31,0,6,99.9,Totalt i retning Hausmannsgate,5887,595,309,99,7,180,179,1,23,2022-02-28,23:00:00,2022-03-31,22:00:00,Monday,5887,1370,7257,-769,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,2022,2,5495,5495,5495,100.0,31,31,0,21,99.6,Totalt i retning Waldemar Tranes Gt.,4913,560,266,86,7,201,200,1,23,2022-02-28,23:00:00,2022-03-31,22:00:00,Monday,4913,1321,6234,-739,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,2022,2,11982,11982,11982,100.0,31,31,0,27,99.8,Totalt,10800,1155,575,186,14,381,379,2,23,2022-02-28,23:00:00,2022-03-31,22:00:00,Monday,10800,2692,13492,-1510,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-03-31 22:00:00,2022-04-30 22:00:00,2022,3,5046,5046,5046,100.0,30,30,0,17,99.7,1,4528,501,232,76,6,186,185,1,22,2022-03-31,22:00:00,2022-04-30,22:00:00,Thursday,4528,1187,5715,-669,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-03-31 22:00:00,2022-04-30 22:00:00,2022,3,5877,5877,5877,100.0,30,30,0,5,99.9,2,5343,530,267,89,7,167,167,0,22,2022-03-31,22:00:00,2022-04-30,22:00:00,Thursday,5343,1227,6570,-693,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-03-31 22:00:00,2022-04-30 22:00:00,2022,3,5882,5882,5882,100.0,30,30,0,4,99.9,Totalt i retning Hausmannsgate,5349,529,267,88,6,167,167,0,22,2022-03-31,22:00:00,2022-04-30,22:00:00,Thursday,5349,1224,6573,-691,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-03-31 22:00:00,2022-04-30 22:00:00,2022,3,5041,5041,5041,100.0,30,30,0,17,99.7,Totalt i retning Waldemar Tranes Gt.,4522,502,232,77,6,187,186,1,22,2022-03-31,22:00:00,2022-04-30,22:00:00,Thursday,4522,1191,5713,-672,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-03-31 22:00:00,2022-04-30 22:00:00,2022,3,10923,10923,10923,100.0,30,30,0,21,99.8,Totalt,9871,1030,499,165,13,354,352,2,22,2022-03-31,22:00:00,2022-04-30,22:00:00,Thursday,9871,2415,12286,-1363,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-04-30 22:00:00,2022-05-31 22:00:00,2022,4,5630,5630,5630,100.0,31,31,0,27,99.5,1,5040,563,267,93,8,195,193,2,22,2022-04-30,22:00:00,2022-05-31,22:00:00,Saturday,5040,1321,6361,-731,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-04-30 22:00:00,2022-05-31 22:00:00,2022,4,6628,6628,6628,100.0,31,31,0,17,99.7,2,6013,598,306,105,10,176,175,1,22,2022-04-30,22:00:00,2022-05-31,22:00:00,Saturday,6013,1371,7384,-756,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-04-30 22:00:00,2022-05-31 22:00:00,2022,4,6634,6634,6634,100.0,31,31,0,16,99.8,Totalt i retning Hausmannsgate,6021,597,306,105,10,176,175,1,22,2022-04-30,22:00:00,2022-05-31,22:00:00,Saturday,6021,1370,7391,-757,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-04-30 22:00:00,2022-05-31 22:00:00,2022,4,5624,5624,5624,100.0,31,31,0,27,99.5,Totalt i retning Waldemar Tranes Gt.,5033,564,268,94,8,195,193,2,22,2022-04-30,22:00:00,2022-05-31,22:00:00,Saturday,5033,1324,6357,-733,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-04-30 22:00:00,2022-05-31 22:00:00,2022,4,12258,12258,12258,100.0,31,31,0,44,99.6,Totalt,11053,1161,574,199,18,371,368,3,22,2022-04-30,22:00:00,2022-05-31,22:00:00,Saturday,11053,2694,13747,-1489,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-05-31 22:00:00,2022-06-30 22:00:00,2022,5,5589,5589,5589,100.0,30,30,0,23,99.6,1,4970,597,294,95,10,197,196,1,22,2022-05-31,22:00:00,2022-06-30,22:00:00,Tuesday,4970,1390,6360,-771,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-05-31 22:00:00,2022-06-30 22:00:00,2022,5,6484,6484,6484,100.0,30,30,0,7,99.9,2,5856,621,332,106,10,174,174,0,22,2022-05-31,22:00:00,2022-06-30,22:00:00,Tuesday,5856,1417,7273,-789,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-05-31 22:00:00,2022-06-30 22:00:00,2022,5,6488,6488,6488,100.0,30,30,0,6,99.9,Totalt i retning Hausmannsgate,5862,620,331,105,10,174,174,0,22,2022-05-31,22:00:00,2022-06-30,22:00:00,Tuesday,5862,1414,7276,-788,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-05-31 22:00:00,2022-06-30 22:00:00,2022,5,5585,5585,5585,100.0,30,30,0,23,99.6,Totalt i retning Waldemar Tranes Gt.,4964,598,295,95,10,197,196,1,22,2022-05-31,22:00:00,2022-06-30,22:00:00,Tuesday,4964,1392,6356,-771,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-05-31 22:00:00,2022-06-30 22:00:00,2022,5,12073,12073,12073,100.0,30,30,0,29,99.8,Totalt,10826,1218,626,201,20,372,370,2,22,2022-05-31,22:00:00,2022-06-30,22:00:00,Tuesday,10826,2809,13635,-1562,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-06-30 22:00:00,2022-07-31 22:00:00,2022,6,4145,4145,4145,100.0,31,31,0,6,99.9,1,3688,451,209,70,4,168,168,0,22,2022-06-30,22:00:00,2022-07-31,22:00:00,Thursday,3688,1070,4758,-613,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-06-30 22:00:00,2022-07-31 22:00:00,2022,6,4692,4692,4692,100.0,31,31,0,2,100.0,2,4220,470,236,79,4,151,151,0,22,2022-06-30,22:00:00,2022-07-31,22:00:00,Thursday,4220,1091,5311,-619,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-06-30 22:00:00,2022-07-31 22:00:00,2022,6,4698,4698,4698,100.0,31,31,0,2,100.0,Totalt i retning Hausmannsgate,4228,468,235,79,4,151,151,0,22,2022-06-30,22:00:00,2022-07-31,22:00:00,Thursday,4228,1088,5316,-618,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-06-30 22:00:00,2022-07-31 22:00:00,2022,6,4138,4138,4138,100.0,31,31,0,5,99.9,Totalt i retning Waldemar Tranes Gt.,3681,452,210,70,4,168,168,0,22,2022-06-30,22:00:00,2022-07-31,22:00:00,Thursday,3681,1072,4753,-615,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-06-30 22:00:00,2022-07-31 22:00:00,2022,6,8837,8837,8837,100.0,31,31,0,8,99.9,Totalt,7909,920,445,149,7,320,319,1,22,2022-06-30,22:00:00,2022-07-31,22:00:00,Thursday,7909,2161,10070,-1233,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-07-31 22:00:00,2022-08-31 22:00:00,2022,7,5398,5398,5398,100.0,31,31,0,24,99.6,1,4806,568,271,93,10,195,193,2,22,2022-07-31,22:00:00,2022-08-31,22:00:00,Sunday,4806,1332,6138,-740,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-07-31 22:00:00,2022-08-31 22:00:00,2022,7,6188,6188,6188,100.0,31,31,0,9,99.9,2,5580,598,313,104,8,173,173,0,22,2022-07-31,22:00:00,2022-08-31,22:00:00,Sunday,5580,1369,6949,-761,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-07-31 22:00:00,2022-08-31 22:00:00,2022,7,6193,6193,6193,100.0,31,31,0,10,99.8,Totalt i retning Hausmannsgate,5586,598,313,104,8,173,173,0,22,2022-07-31,22:00:00,2022-08-31,22:00:00,Sunday,5586,1369,6955,-762,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-07-31 22:00:00,2022-08-31 22:00:00,2022,7,5393,5393,5393,100.0,31,31,0,24,99.6,Totalt i retning Waldemar Tranes Gt.,4801,568,271,93,10,195,193,2,22,2022-07-31,22:00:00,2022-08-31,22:00:00,Sunday,4801,1332,6133,-740,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-07-31 22:00:00,2022-08-31 22:00:00,2022,7,11586,11586,11586,100.0,31,31,0,34,99.7,Totalt,10386,1166,584,197,18,368,366,2,22,2022-07-31,22:00:00,2022-08-31,22:00:00,Sunday,10386,2701,13087,-1501,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-08-31 22:00:00,2022-09-30 22:00:00,2022,8,5440,5440,5440,100.0,30,30,0,24,99.6,1,4824,592,290,90,9,202,201,1,22,2022-08-31,22:00:00,2022-09-30,22:00:00,Wednesday,4824,1385,6209,-769,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-08-31 22:00:00,2022-09-30 22:00:00,2022,8,6157,6157,6157,100.0,30,30,0,7,99.9,2,5543,607,321,102,8,177,177,0,22,2022-08-31,22:00:00,2022-09-30,22:00:00,Wednesday,5543,1392,6935,-778,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-08-31 22:00:00,2022-09-30 22:00:00,2022,8,6160,6160,6160,100.0,30,30,0,6,99.9,Totalt i retning Hausmannsgate,5548,606,321,101,8,176,176,0,22,2022-08-31,22:00:00,2022-09-30,22:00:00,Wednesday,5548,1388,6936,-776,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-08-31 22:00:00,2022-09-30 22:00:00,2022,8,5436,5436,5436,100.0,30,30,0,24,99.6,Totalt i retning Waldemar Tranes Gt.,4819,593,290,90,10,203,202,1,22,2022-08-31,22:00:00,2022-09-30,22:00:00,Wednesday,4819,1389,6208,-772,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-08-31 22:00:00,2022-09-30 22:00:00,2022,8,11597,11597,11597,100.0,30,30,0,31,99.7,Totalt,10367,1199,611,191,17,380,378,2,22,2022-08-31,22:00:00,2022-09-30,22:00:00,Wednesday,10367,2778,13145,-1548,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-09-30 22:00:00,2022-10-31 23:00:00,2022,9,5341,5341,5341,100.0,31,31,0,22,99.6,1,4763,556,265,89,7,196,195,1,22,2022-09-30,22:00:00,2022-10-31,23:00:00,Friday,4763,1309,6072,-731,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-09-30 22:00:00,2022-10-31 23:00:00,2022,9,5818,5818,5818,100.0,31,31,0,2,100.0,2,5254,562,284,96,6,175,175,0,22,2022-09-30,22:00:00,2022-10-31,23:00:00,Friday,5254,1298,6552,-734,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-09-30 22:00:00,2022-10-31 23:00:00,2022,9,5823,5823,5823,100.0,31,31,0,3,99.9,Totalt i retning Hausmannsgate,5259,561,284,96,6,175,175,0,22,2022-09-30,22:00:00,2022-10-31,23:00:00,Friday,5259,1297,6556,-733,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-09-30 22:00:00,2022-10-31 23:00:00,2022,9,5336,5336,5336,100.0,31,31,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4758,557,265,89,7,196,195,1,22,2022-09-30,22:00:00,2022-10-31,23:00:00,Friday,4758,1310,6068,-732,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-09-30 22:00:00,2022-10-31 23:00:00,2022,9,11159,11159,11159,100.0,31,31,0,24,99.8,Totalt,10017,1118,549,185,13,371,370,1,22,2022-09-30,22:00:00,2022-10-31,23:00:00,Friday,10017,2607,12624,-1465,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,2022,10,5443,5443,5443,100.0,30,30,0,27,99.5,1,4853,562,266,88,7,201,199,2,23,2022-10-31,23:00:00,2022-11-30,23:00:00,Monday,4853,1325,6178,-735,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,2022,10,5893,5893,5893,100.0,30,30,0,3,99.9,2,5319,571,289,98,6,178,178,0,23,2022-10-31,23:00:00,2022-11-30,23:00:00,Monday,5319,1320,6639,-746,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,2022,10,5896,5896,5896,100.0,30,30,0,3,99.9,Totalt i retning Hausmannsgate,5323,570,288,97,6,178,178,0,23,2022-10-31,23:00:00,2022-11-30,23:00:00,Monday,5323,1317,6640,-744,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,2022,10,5439,5439,5439,100.0,30,30,0,27,99.5,Totalt i retning Waldemar Tranes Gt.,4849,563,266,89,7,201,199,2,23,2022-10-31,23:00:00,2022-11-30,23:00:00,Monday,4849,1327,6176,-737,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,2022,10,11336,11336,11336,100.0,30,30,0,30,99.7,Totalt,10172,1133,555,186,13,379,377,2,23,2022-10-31,23:00:00,2022-11-30,23:00:00,Monday,10172,2645,12817,-1481,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,2022,11,4968,4968,4968,100.0,31,31,0,23,99.5,1,4449,496,226,75,6,188,187,1,23,2022-11-30,23:00:00,2022-12-31,23:00:00,Wednesday,4449,1179,5628,-660,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,2022,11,5364,5364,5364,100.0,31,31,0,4,99.9,2,4863,497,240,83,6,168,168,0,23,2022-11-30,23:00:00,2022-12-31,23:00:00,Wednesday,4863,1162,6025,-661,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,2022,11,5369,5369,5369,100.0,31,31,0,4,99.9,Totalt i retning Hausmannsgate,4868,496,240,83,5,168,168,0,23,2022-11-30,23:00:00,2022-12-31,23:00:00,Wednesday,4868,1160,6028,-659,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,2022,11,4963,4963,4963,100.0,31,31,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4444,497,227,75,6,189,188,1,23,2022-11-30,23:00:00,2022-12-31,23:00:00,Wednesday,4444,1183,5627,-664,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,2022,11,10332,10332,10332,100.0,31,31,0,27,99.7,Totalt,9312,994,467,158,11,358,356,2,23,2022-11-30,23:00:00,2022-12-31,23:00:00,Wednesday,9312,2346,11658,-1326,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,2022,12,4786,4786,4786,100.0,31,31,0,18,99.6,1,4249,519,237,79,8,194,193,1,23,2022-12-31,23:00:00,2023-01-31,23:00:00,Saturday,4249,1231,5480,-694,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,2022,12,5058,5058,5058,100.0,31,31,0,4,99.9,2,4552,502,241,81,5,175,175,0,23,2022-12-31,23:00:00,2023-01-31,23:00:00,Saturday,4552,1179,5731,-673,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,2022,12,5062,5062,5062,100.0,31,31,0,4,99.9,Totalt i retning Hausmannsgate,4556,502,241,81,5,175,175,0,23,2022-12-31,23:00:00,2023-01-31,23:00:00,Saturday,4556,1179,5735,-673,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,2022,12,4782,4782,4782,100.0,31,31,0,19,99.6,Totalt i retning Waldemar Tranes Gt.,4244,519,237,79,8,195,194,1,23,2022-12-31,23:00:00,2023-01-31,23:00:00,Saturday,4244,1233,5477,-695,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,2022,12,9843,9843,9843,100.0,31,31,0,21,99.8,Totalt,8800,1021,478,160,13,370,368,2,23,2022-12-31,23:00:00,2023-01-31,23:00:00,Saturday,8800,2412,11212,-1369,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,2023,1,5060,5060,5060,100.0,28,28,0,20,99.6,1,4502,538,256,79,6,197,196,1,23,2023-01-31,23:00:00,2023-02-28,23:00:00,Tuesday,4502,1273,5775,-715,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,2023,1,5331,5331,5331,100.0,28,28,0,4,99.9,2,4797,530,259,86,5,180,180,0,23,2023-01-31,23:00:00,2023-02-28,23:00:00,Tuesday,4797,1240,6037,-706,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,2023,1,5335,5335,5335,100.0,28,28,0,4,99.9,Totalt i retning Hausmannsgate,4802,529,259,86,5,179,179,0,23,2023-01-31,23:00:00,2023-02-28,23:00:00,Tuesday,4802,1237,6039,-704,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,2023,1,5056,5056,5056,100.0,28,28,0,20,99.6,Totalt i retning Waldemar Tranes Gt.,4498,538,256,79,6,197,196,1,23,2023-01-31,23:00:00,2023-02-28,23:00:00,Tuesday,4498,1273,5771,-715,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,2023,1,10391,10391,10391,100.0,28,28,0,24,99.8,Totalt,9299,1068,515,165,11,377,375,2,23,2023-01-31,23:00:00,2023-02-28,23:00:00,Tuesday,9299,2513,11812,-1421,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,2023,2,5268,5268,5268,100.0,31,31,0,23,99.6,1,4703,542,261,75,6,200,198,2,23,2023-02-28,23:00:00,2023-03-31,22:00:00,Tuesday,4703,1284,5987,-719,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,2023,2,5521,5521,5521,100.0,31,31,0,4,99.9,2,4972,545,269,88,6,182,182,0,23,2023-02-28,23:00:00,2023-03-31,22:00:00,Tuesday,4972,1272,6244,-723,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,2023,2,5526,5526,5526,100.0,31,31,0,4,99.9,Totalt i retning Hausmannsgate,4978,544,269,88,6,182,182,0,23,2023-02-28,23:00:00,2023-03-31,22:00:00,Tuesday,4978,1271,6249,-723,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,2023,2,5262,5262,5262,100.0,31,31,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4697,543,262,75,6,200,198,2,23,2023-02-28,23:00:00,2023-03-31,22:00:00,Tuesday,4697,1286,5983,-721,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,2023,2,10788,10788,10788,100.0,31,31,0,26,99.8,Totalt,9675,1087,530,163,12,382,380,2,23,2023-02-28,23:00:00,2023-03-31,22:00:00,Tuesday,9675,2556,12231,-1443,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,2023,3,4925,4925,4925,100.0,30,30,0,19,99.6,1,4436,470,214,71,5,181,180,1,22,2023-03-31,22:00:00,2023-04-30,22:00:00,Friday,4436,1122,5558,-633,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,2023,3,5112,5112,5112,100.0,30,30,0,3,99.9,2,4651,458,218,70,5,164,164,0,22,2023-03-31,22:00:00,2023-04-30,22:00:00,Friday,4651,1079,5730,-618,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,2023,3,5116,5116,5116,100.0,30,30,0,3,99.9,Totalt i retning Hausmannsgate,4656,457,217,70,5,164,164,0,22,2023-03-31,22:00:00,2023-04-30,22:00:00,Friday,4656,1077,5733,-617,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,2023,3,4921,4921,4921,100.0,30,30,0,19,99.6,Totalt i retning Waldemar Tranes Gt.,4431,472,214,71,5,181,180,1,22,2023-03-31,22:00:00,2023-04-30,22:00:00,Friday,4431,1124,5555,-634,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,2023,3,10037,10037,10037,100.0,30,30,0,22,99.8,Totalt,9087,929,432,141,10,346,344,2,22,2023-03-31,22:00:00,2023-04-30,22:00:00,Friday,9087,2204,11291,-1254,0,True
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,2023,4,5352,5352,5352,100.0,31,31,0,26,99.5,1,4796,530,244,83,8,194,193,1,22,2023-04-30,22:00:00,2023-05-31,22:00:00,Sunday,4796,1253,6049,-697,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,2023,4,5567,5567,5567,100.0,31,31,0,5,99.9,2,5051,511,248,83,9,170,170,0,22,2023-04-30,22:00:00,2023-05-31,22:00:00,Sunday,5051,1191,6242,-675,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,2023,4,5580,5580,5580,100.0,31,31,0,5,99.9,Totalt i retning Hausmannsgate,5066,509,247,82,9,171,171,0,22,2023-04-30,22:00:00,2023-05-31,22:00:00,Sunday,5066,1189,6255,-675,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,2023,4,5339,5339,5339,100.0,31,31,0,26,99.5,Totalt i retning Waldemar Tranes Gt.,4782,531,246,84,8,193,192,1,22,2023-04-30,22:00:00,2023-05-31,22:00:00,Sunday,4782,1255,6037,-698,0,False
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,2023,4,10919,10919,10919,100.0,31,31,0,31,99.7,Totalt,9847,1041,493,167,17,364,363,1,22,2023-04-30,22:00:00,2023-05-31,22:00:00,Sunday,9847,2446,12293,-1374,0,True
