Traffic_registration_point,Name,Road_reference,From,To,From_Date,From_Time,To_Date,To_Time,Year,Month,Day_of_Week,Vehicle_Type,Count
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,2022-10-31,23:00:00,2022-11-30,23:00:00,2022,10,Monday,Light_Vehicles,5323
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,2022-10-31,23:00:00,2022-11-30,23:00:00,2022,10,Monday,Light_Vehicles,4849
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,2022-10-31,23:00:00,2022-11-30,23:00:00,2022,10,Monday,Light_Vehicles,10172
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,2022-11-30,23:00:00,2022-12-31,23:00:00,2022,11,Wednesday,Light_Vehicles,4449
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,2022-11-30,23:00:00,2022-12-31,23:00:00,2022,11,Wednesday,Light_Vehicles,4863
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,2022-11-30,23:00:00,2022-12-31,23:00:00,2022,11,Wednesday,Light_Vehicles,4868
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,2022-11-30,23:00:00,2022-12-31,23:00:00,2022,11,Wednesday,Light_Vehicles,4444
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,2022-11-30,23:00:00,2022-12-31,23:00:00,2022,11,Wednesday,Light_Vehicles,9312
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,2022-12-31,23:00:00,2023-01-31,23:00:00,2022,12,Saturday,Light_Vehicles,4249
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,2022-12-31,23:00:00,2023-01-31,23:00:00,2022,12,Saturday,Light_Vehicles,4552
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,2022-12-31,23:00:00,2023-01-31,23:00:00,2022,12,Saturday,Light_Vehicles,4556
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,2022-12-31,23:00:00,2023-01-31,23:00:00,2022,12,Saturday,Light_Vehicles,4244
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,2022-12-31,23:00:00,2023-01-31,23:00:00,2022,12,Saturday,Light_Vehicles,8800
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,2023-01-31,23:00:00,2023-02-28,23:00:00,2023,1,Tuesday,Light_Vehicles,4502
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,2023-01-31,23:00:00,2023-02-28,23:00:00,2023,1,Tuesday,Light_Vehicles,4797
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,2023-01-31,23:00:00,2023-02-28,23:00:00,2023,1,Tuesday,Light_Vehicles,4802
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,2023-01-31,23:00:00,2023-02-28,23:00:00,2023,1,Tuesday,Light_Vehicles,4498
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,2023-01-31,23:00:00,2023-02-28,23:00:00,2023,1,Tuesday,Light_Vehicles,9299
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,2023-02-28,23:00:00,2023-03-31,22:00:00,2023,2,Tuesday,Light_Vehicles,4703
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,2023-02-28,23:00:00,2023-03-31,22:00:00,2023,2,Tuesday,Light_Vehicles,4972
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,2023-02-28,23:00:00,2023-03-31,22:00:00,2023,2,Tuesday,Light_Vehicles,4978
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,2023-02-28,23:00:00,2023-03-31,22:00:00,2023,2,Tuesday,Light_Vehicles,4697
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,2023-02-28,23:00:00,2023-03-31,22:00:00,2023,2,Tuesday,Light_Vehicles,9675
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,2023-03-31,22:00:00,2023-04-30,22:00:00,2023,3,Friday,Light_Vehicles,4436
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,2023-03-31,22:00:00,2023-04-30,22:00:00,2023,3,Friday,Light_Vehicles,4651
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,2023-03-31,22:00:00,2023-04-30,22:00:00,2023,3,Friday,Light_Vehicles,4656
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,2023-03-31,22:00:00,2023-04-30,22:00:00,2023,3,Friday,Light_Vehicles,4431
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,2023-03-31,22:00:00,2023-04-30,22:00:00,2023,3,Friday,Light_Vehicles,9087
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,2023-04-30,22:00:00,2023-05-31,22:00:00,2023,4,Sunday,Light_Vehicles,4796
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,2023-04-30,22:00:00,2023-05-31,22:00:00,2023,4,Sunday,Light_Vehicles,5051
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,2023-04-30,22:00:00,2023-05-31,22:00:00,2023,4,Sunday,Light_Vehicles,5066
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,2023-04-30,22:00:00,2023-05-31,22:00:00,2023,4,Sunday,Light_Vehicles,4782
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,2023-04-30,22:00:00,2023-05-31,22:00:00,2023,4,Sunday,Light_Vehicles,9847
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,2023-05-31,22:00:00,2023-06-30,22:00:00,2023,5,Wednesday,Light_Vehicles,4866
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,2023-05-31,22:00:00,2023-06-30,22:00:00,2023,5,Wednesday,Light_Vehicles,5124
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,2023-05-31,22:00:00,2023-06-30,22:00:00,2023,5,Wednesday,Light_Vehicles,5129
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,2023-05-31,22:00:00,2023-06-30,22:00:00,2023,5,Wednesday,Light_Vehicles,4860
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,2023-05-31,22:00:00,2023-06-30,22:00:00,2023,5,Wednesday,Light_Vehicles,9989
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,2023-06-30,22:00:00,2023-07-31,22:00:00,2023,6,Friday,Light_Vehicles,3816
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,2023-06-30,22:00:00,2023-07-31,22:00:00,2023,6,Friday,Light_Vehicles,3886
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,2023-06-30,22:00:00,2023-07-31,22:00:00,2023,6,Friday,Light_Vehicles,3892
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,2023-06-30,22:00:00,2023-07-31,22:00:00,2023,6,Friday,Light_Vehicles,3810
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,2023-06-30,22:00:00,2023-07-31,22:00:00,2023,6,Friday,Light_Vehicles,7702
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,2023-07-31,22:00:00,2023-08-31,22:00:00,2023,7,Monday,Light_Vehicles,4827
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,2023-07-31,22:00:00,2023-08-31,22:00:00,2023,7,Monday,Light_Vehicles,4952
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,2023-07-31,22:00:00,2023-08-31,22:00:00,2023,7,Monday,Light_Vehicles,4957
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,2023-07-31,22:00:00,2023-08-31,22:00:00,2023,7,Monday,Light_Vehicles,4822
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,2023-07-31,22:00:00,2023-08-31,22:00:00,2023,7,Monday,Light_Vehicles,9779
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,2023-08-31,22:00:00,2023-09-30,22:00:00,2023,8,Thursday,Light_Vehicles,4728
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,2023-08-31,22:00:00,2023-09-30,22:00:00,2023,8,Thursday,Light_Vehicles,5060
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,2023-08-31,22:00:00,2023-09-30,22:00:00,2023,8,Thursday,Light_Vehicles,5065
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,2023-08-31,22:00:00,2023-09-30,22:00:00,2023,8,Thursday,Light_Vehicles,4724
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,2023-08-31,22:00:00,2023-09-30,22:00:00,2023,8,Thursday,Light_Vehicles,9788
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,2023-09-30,22:00:00,2023-10-31,23:00:00,2023,9,Saturday,Light_Vehicles,4585
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,2023-09-30,22:00:00,2023-10-31,23:00:00,2023,9,Saturday,Light_Vehicles,4895
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,2023-09-30,22:00:00,2023-10-31,23:00:00,2023,9,Saturday,Light_Vehicles,4900
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,2023-09-30,22:00:00,2023-10-31,23:00:00,2023,9,Saturday,Light_Vehicles,4580
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,2023-09-30,22:00:00,2023-10-31,23:00:00,2023,9,Saturday,Light_Vehicles,9480
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,2023-10-31,23:00:00,2023-11-30,23:00:00,2023,10,Tuesday,Light_Vehicles,4614
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,2023-10-31,23:00:00,2023-11-30,23:00:00,2023,10,Tuesday,Light_Vehicles,4989
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,2023-10-31,23:00:00,2023-11-30,23:00:00,2023,10,Tuesday,Light_Vehicles,4991
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,2023-10-31,23:00:00,2023-11-30,23:00:00,2023,10,Tuesday,Light_Vehicles,4612
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,2023-10-31,23:00:00,2023-11-30,23:00:00,2023,10,Tuesday,Light_Vehicles,9603
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,2023-11-30,23:00:00,2023-12-31,23:00:00,2023,11,Thursday,Light_Vehicles,4307
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,2023-11-30,23:00:00,2023-12-31,23:00:00,2023,11,Thursday,Light_Vehicles,4498
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,2023-11-30,23:00:00,2023-12-31,23:00:00,2023,11,Thursday,Light_Vehicles,4501
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,2023-11-30,23:00:00,2023-12-31,23:00:00,2023,11,Thursday,Light_Vehicles,4304
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,2023-11-30,23:00:00,2023-12-31,23:00:00,2023,11,Thursday,Light_Vehicles,8805
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,2023-12-31,23:00:00,2024-01-31,23:00:00,2023,12,Sunday,Light_Vehicles,4204
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,2023-12-31,23:00:00,2024-01-31,23:00:00,2023,12,Sunday,Light_Vehicles,4218
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,2023-12-31,23:00:00,2024-01-31,23:00:00,2023,12,Sunday,Light_Vehicles,4220
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,2023-12-31,23:00:00,2024-01-31,23:00:00,2023,12,Sunday,Light_Vehicles,4202
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,2023-12-31,23:00:00,2024-01-31,23:00:00,2023,12,Sunday,Light_Vehicles,8422
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,2024-01-31,23:00:00,2024-02-29,23:00:00,2024,1,Wednesday,Light_Vehicles,4388
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,2024-01-31,23:00:00,2024-02-29,23:00:00,2024,1,Wednesday,Light_Vehicles,4334
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,2024-01-31,23:00:00,2024-02-29,23:00:00,2024,1,Wednesday,Light_Vehicles,4338
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,2024-01-31,23:00:00,2024-02-29,23:00:00,2024,1,Wednesday,Light_Vehicles,4384
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,2024-01-31,23:00:00,2024-02-29,23:00:00,2024,1,Wednesday,Light_Vehicles,8722
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,2024-02-29,23:00:00,2024-03-31,22:00:00,2024,2,Thursday,Light_Vehicles,4226
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,2024-02-29,23:00:00,2024-03-31,22:00:00,2024,2,Thursday,Light_Vehicles,4224
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,2024-02-29,23:00:00,2024-03-31,22:00:00,2024,2,Thursday,Light_Vehicles,4229
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,2024-02-29,23:00:00,2024-03-31,22:00:00,2024,2,Thursday,Light_Vehicles,4221
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 23:00:00,2024-03-31 22:00:00,2024-02-29,23:00:00,2024-03-31,22:00:00,2024,2,Thursday,Light_Vehicles,8450
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,2024-03-31,22:00:00,2024-04-30,22:00:00,2024,3,Sunday,Light_Vehicles,4664
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,2024-03-31,22:00:00,2024-04-30,22:00:00,2024,3,Sunday,Light_Vehicles,4748
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,2024-03-31,22:00:00,2024-04-30,22:00:00,2024,3,Sunday,Light_Vehicles,4751
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,2024-03-31,22:00:00,2024-04-30,22:00:00,2024,3,Sunday,Light_Vehicles,4660
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-03-31 22:00:00,2024-04-30 22:00:00,2024-03-31,22:00:00,2024-04-30,22:00:00,2024,3,Sunday,Light_Vehicles,9412
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,2024-04-30,22:00:00,2024-05-31,22:00:00,2024,4,Tuesday,Light_Vehicles,4718
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,2024-04-30,22:00:00,2024-05-31,22:00:00,2024,4,Tuesday,Light_Vehicles,4813
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,2024-04-30,22:00:00,2024-05-31,22:00:00,2024,4,Tuesday,Light_Vehicles,4817
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,2024-04-30,22:00:00,2024-05-31,22:00:00,2024,4,Tuesday,Light_Vehicles,4714
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-04-30 22:00:00,2024-05-31 22:00:00,2024-04-30,22:00:00,2024-05-31,22:00:00,2024,4,Tuesday,Light_Vehicles,9531
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,2024-05-31,22:00:00,2024-06-30,22:00:00,2024,5,Friday,Light_Vehicles,4503
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,2024-05-31,22:00:00,2024-06-30,22:00:00,2024,5,Friday,Light_Vehicles,4829
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,2024-05-31,22:00:00,2024-06-30,22:00:00,2024,5,Friday,Light_Vehicles,4852
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,2024-05-31,22:00:00,2024-06-30,22:00:00,2024,5,Friday,Light_Vehicles,4481
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-05-31 22:00:00,2024-06-30 22:00:00,2024-05-31,22:00:00,2024-06-30,22:00:00,2024,5,Friday,Light_Vehicles,9333
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-01-31 23:00:00,2020-02-29 23:00:00,2020-01-31,23:00:00,2020-02-29,23:00:00,2020,1,Friday,Heavy_Vehicles,1195
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-01-31 23:00:00,2020-02-29 23:00:00,2020-01-31,23:00:00,2020-02-29,23:00:00,2020,1,Friday,Heavy_Vehicles,1226
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-01-31 23:00:00,2020-02-29 23:00:00,2020-01-31,23:00:00,2020-02-29,23:00:00,2020,1,Friday,Heavy_Vehicles,1128
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-01-31 23:00:00,2020-02-29 23:00:00,2020-01-31,23:00:00,2020-02-29,23:00:00,2020,1,Friday,Heavy_Vehicles,1294
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-01-31 23:00:00,2020-02-29 23:00:00,2020-01-31,23:00:00,2020-02-29,23:00:00,2020,1,Friday,Heavy_Vehicles,2422
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-02-29 23:00:00,2020-03-31 22:00:00,2020-02-29,23:00:00,2020-03-31,22:00:00,2020,2,Saturday,Heavy_Vehicles,1134
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-02-29 23:00:00,2020-03-31 22:00:00,2020-02-29,23:00:00,2020-03-31,22:00:00,2020,2,Saturday,Heavy_Vehicles,1029
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-02-29 23:00:00,2020-03-31 22:00:00,2020-02-29,23:00:00,2020-03-31,22:00:00,2020,2,Saturday,Heavy_Vehicles,994
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-02-29 23:00:00,2020-03-31 22:00:00,2020-02-29,23:00:00,2020-03-31,22:00:00,2020,2,Saturday,Heavy_Vehicles,1171
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-02-29 23:00:00,2020-03-31 22:00:00,2020-02-29,23:00:00,2020-03-31,22:00:00,2020,2,Saturday,Heavy_Vehicles,2164
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-03-31 22:00:00,2020-04-30 22:00:00,2020-03-31,22:00:00,2020-04-30,22:00:00,2020,3,Tuesday,Heavy_Vehicles,981
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-03-31 22:00:00,2020-04-30 22:00:00,2020-03-31,22:00:00,2020-04-30,22:00:00,2020,3,Tuesday,Heavy_Vehicles,882
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-03-31 22:00:00,2020-04-30 22:00:00,2020-03-31,22:00:00,2020-04-30,22:00:00,2020,3,Tuesday,Heavy_Vehicles,864
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-03-31 22:00:00,2020-04-30 22:00:00,2020-03-31,22:00:00,2020-04-30,22:00:00,2020,3,Tuesday,Heavy_Vehicles,999
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-03-31 22:00:00,2020-04-30 22:00:00,2020-03-31,22:00:00,2020-04-30,22:00:00,2020,3,Tuesday,Heavy_Vehicles,1864
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-04-30 22:00:00,2020-05-31 22:00:00,2020-04-30,22:00:00,2020-05-31,22:00:00,2020,4,Thursday,Heavy_Vehicles,1008
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-04-30 22:00:00,2020-05-31 22:00:00,2020-04-30,22:00:00,2020-05-31,22:00:00,2020,4,Thursday,Heavy_Vehicles,796
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-04-30 22:00:00,2020-05-31 22:00:00,2020-04-30,22:00:00,2020-05-31,22:00:00,2020,4,Thursday,Heavy_Vehicles,761
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-04-30 22:00:00,2020-05-31 22:00:00,2020-04-30,22:00:00,2020-05-31,22:00:00,2020,4,Thursday,Heavy_Vehicles,1042
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-04-30 22:00:00,2020-05-31 22:00:00,2020-04-30,22:00:00,2020-05-31,22:00:00,2020,4,Thursday,Heavy_Vehicles,1804
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-11-30 23:00:00,2020-12-31 23:00:00,2020-11-30,23:00:00,2020-12-31,23:00:00,2020,11,Monday,Heavy_Vehicles,1083
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-11-30 23:00:00,2020-12-31 23:00:00,2020-11-30,23:00:00,2020-12-31,23:00:00,2020,11,Monday,Heavy_Vehicles,1053
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-11-30 23:00:00,2020-12-31 23:00:00,2020-11-30,23:00:00,2020-12-31,23:00:00,2020,11,Monday,Heavy_Vehicles,1053
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-11-30 23:00:00,2020-12-31 23:00:00,2020-11-30,23:00:00,2020-12-31,23:00:00,2020,11,Monday,Heavy_Vehicles,1084
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-11-30 23:00:00,2020-12-31 23:00:00,2020-11-30,23:00:00,2020-12-31,23:00:00,2020,11,Monday,Heavy_Vehicles,2134
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-12-31 23:00:00,2021-01-31 23:00:00,2020-12-31,23:00:00,2021-01-31,23:00:00,2020,12,Thursday,Heavy_Vehicles,1125
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-12-31 23:00:00,2021-01-31 23:00:00,2020-12-31,23:00:00,2021-01-31,23:00:00,2020,12,Thursday,Heavy_Vehicles,1075
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-12-31 23:00:00,2021-01-31 23:00:00,2020-12-31,23:00:00,2021-01-31,23:00:00,2020,12,Thursday,Heavy_Vehicles,1072
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-12-31 23:00:00,2021-01-31 23:00:00,2020-12-31,23:00:00,2021-01-31,23:00:00,2020,12,Thursday,Heavy_Vehicles,1127
62991V604777,Maridalsveien,KV14622 S9D1 m425,2020-12-31 23:00:00,2021-01-31 23:00:00,2020-12-31,23:00:00,2021-01-31,23:00:00,2020,12,Thursday,Heavy_Vehicles,2202
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-01-31 23:00:00,2021-02-28 23:00:00,2021-01-31,23:00:00,2021-02-28,23:00:00,2021,1,Sunday,Heavy_Vehicles,1265
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-01-31 23:00:00,2021-02-28 23:00:00,2021-01-31,23:00:00,2021-02-28,23:00:00,2021,1,Sunday,Heavy_Vehicles,1153
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-01-31 23:00:00,2021-02-28 23:00:00,2021-01-31,23:00:00,2021-02-28,23:00:00,2021,1,Sunday,Heavy_Vehicles,1151
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-01-31 23:00:00,2021-02-28 23:00:00,2021-01-31,23:00:00,2021-02-28,23:00:00,2021,1,Sunday,Heavy_Vehicles,1266
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-01-31 23:00:00,2021-02-28 23:00:00,2021-01-31,23:00:00,2021-02-28,23:00:00,2021,1,Sunday,Heavy_Vehicles,2415
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-02-28 23:00:00,2021-03-31 22:00:00,2021-02-28,23:00:00,2021-03-31,22:00:00,2021,2,Sunday,Heavy_Vehicles,1236
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-02-28 23:00:00,2021-03-31 22:00:00,2021-02-28,23:00:00,2021-03-31,22:00:00,2021,2,Sunday,Heavy_Vehicles,1166
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-02-28 23:00:00,2021-03-31 22:00:00,2021-02-28,23:00:00,2021-03-31,22:00:00,2021,2,Sunday,Heavy_Vehicles,1166
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-02-28 23:00:00,2021-03-31 22:00:00,2021-02-28,23:00:00,2021-03-31,22:00:00,2021,2,Sunday,Heavy_Vehicles,1238
