Traffic_registration_point,Name,Road_reference,From,To,From_Date,From_Time,To_Date,To_Time,Year,Month,Day_of_Week,Vehicle_Type,Count
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-09-30 22:00:00,2023-10-31 23:00:00,2023-09-30,22:00:00,2023-10-31,23:00:00,2023,9,Saturday,Light_Vehicles,932
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-09-30 22:00:00,2023-10-31 23:00:00,2023-09-30,22:00:00,2023-10-31,23:00:00,2023,9,Saturday,Light_Vehicles,4903
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-09-30 22:00:00,2023-10-31 23:00:00,2023-09-30,22:00:00,2023-10-31,23:00:00,2023,9,Saturday,Light_Vehicles,5911
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-09-30 22:00:00,2023-10-31 23:00:00,2023-09-30,22:00:00,2023-10-31,23:00:00,2023,9,Saturday,Light_Vehicles,10814
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023-10-31,23:00:00,2023-11-30,23:00:00,2023,10,Tuesday,Light_Vehicles,5241
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023-10-31,23:00:00,2023-11-30,23:00:00,2023,10,Tuesday,Light_Vehicles,5171
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023-10-31,23:00:00,2023-11-30,23:00:00,2023,10,Tuesday,Light_Vehicles,893
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023-10-31,23:00:00,2023-11-30,23:00:00,2023,10,Tuesday,Light_Vehicles,5175
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023-10-31,23:00:00,2023-11-30,23:00:00,2023,10,Tuesday,Light_Vehicles,6131
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-10-31 23:00:00,2023-11-30 23:00:00,2023-10-31,23:00:00,2023-11-30,23:00:00,2023,10,Tuesday,Light_Vehicles,11306
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023-11-30,23:00:00,2023-12-31,23:00:00,2023,11,Thursday,Light_Vehicles,4967
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023-11-30,23:00:00,2023-12-31,23:00:00,2023,11,Thursday,Light_Vehicles,4920
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023-11-30,23:00:00,2023-12-31,23:00:00,2023,11,Thursday,Light_Vehicles,882
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023-11-30,23:00:00,2023-12-31,23:00:00,2023,11,Thursday,Light_Vehicles,4926
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023-11-30,23:00:00,2023-12-31,23:00:00,2023,11,Thursday,Light_Vehicles,5842
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-11-30 23:00:00,2023-12-31 23:00:00,2023-11-30,23:00:00,2023-12-31,23:00:00,2023,11,Thursday,Light_Vehicles,10768
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023-12-31,23:00:00,2024-01-31,23:00:00,2023,12,Sunday,Light_Vehicles,4764
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023-12-31,23:00:00,2024-01-31,23:00:00,2023,12,Sunday,Light_Vehicles,4562
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023-12-31,23:00:00,2024-01-31,23:00:00,2023,12,Sunday,Light_Vehicles,816
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023-12-31,23:00:00,2024-01-31,23:00:00,2023,12,Sunday,Light_Vehicles,4570
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023-12-31,23:00:00,2024-01-31,23:00:00,2023,12,Sunday,Light_Vehicles,5571
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-12-31 23:00:00,2024-01-31 23:00:00,2023-12-31,23:00:00,2024-01-31,23:00:00,2023,12,Sunday,Light_Vehicles,10141
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024-01-31,23:00:00,2024-02-29,23:00:00,2024,1,Wednesday,Light_Vehicles,5110
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024-01-31,23:00:00,2024-02-29,23:00:00,2024,1,Wednesday,Light_Vehicles,4816
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024-01-31,23:00:00,2024-02-29,23:00:00,2024,1,Wednesday,Light_Vehicles,794
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024-01-31,23:00:00,2024-02-29,23:00:00,2024,1,Wednesday,Light_Vehicles,4825
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024-01-31,23:00:00,2024-02-29,23:00:00,2024,1,Wednesday,Light_Vehicles,5894
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-01-31 23:00:00,2024-02-29 23:00:00,2024-01-31,23:00:00,2024-02-29,23:00:00,2024,1,Wednesday,Light_Vehicles,10719
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024-02-29,23:00:00,2024-03-31,22:00:00,2024,2,Thursday,Light_Vehicles,4843
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024-02-29,23:00:00,2024-03-31,22:00:00,2024,2,Thursday,Light_Vehicles,4590
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024-02-29,23:00:00,2024-03-31,22:00:00,2024,2,Thursday,Light_Vehicles,743
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024-02-29,23:00:00,2024-03-31,22:00:00,2024,2,Thursday,Light_Vehicles,4595
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024-02-29,23:00:00,2024-03-31,22:00:00,2024,2,Thursday,Light_Vehicles,5581
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-02-29 23:00:00,2024-03-31 22:00:00,2024-02-29,23:00:00,2024-03-31,22:00:00,2024,2,Thursday,Light_Vehicles,10176
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024-03-31,22:00:00,2024-04-30,22:00:00,2024,3,Sunday,Light_Vehicles,4196
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024-03-31,22:00:00,2024-04-30,22:00:00,2024,3,Sunday,Light_Vehicles,4073
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024-03-31,22:00:00,2024-04-30,22:00:00,2024,3,Sunday,Light_Vehicles,1260
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024-03-31,22:00:00,2024-04-30,22:00:00,2024,3,Sunday,Light_Vehicles,4078
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024-03-31,22:00:00,2024-04-30,22:00:00,2024,3,Sunday,Light_Vehicles,5451
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2024-03-31 22:00:00,2024-04-30 22:00:00,2024-03-31,22:00:00,2024-04-30,22:00:00,2024,3,Sunday,Light_Vehicles,9529
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-01-31 23:00:00,2020-02-29 23:00:00,2020-01-31,23:00:00,2020-02-29,23:00:00,2020,1,Friday,Heavy_Vehicles,1114
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-01-31 23:00:00,2020-02-29 23:00:00,2020-01-31,23:00:00,2020-02-29,23:00:00,2020,1,Friday,Heavy_Vehicles,1799
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-01-31 23:00:00,2020-02-29 23:00:00,2020-01-31,23:00:00,2020-02-29,23:00:00,2020,1,Friday,Heavy_Vehicles,1014
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-01-31 23:00:00,2020-02-29 23:00:00,2020-01-31,23:00:00,2020-02-29,23:00:00,2020,1,Friday,Heavy_Vehicles,1819
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-01-31 23:00:00,2020-02-29 23:00:00,2020-01-31,23:00:00,2020-02-29,23:00:00,2020,1,Friday,Heavy_Vehicles,2109
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-01-31 23:00:00,2020-02-29 23:00:00,2020-01-31,23:00:00,2020-02-29,23:00:00,2020,1,Friday,Heavy_Vehicles,3931
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-02-29 23:00:00,2020-03-31 22:00:00,2020-02-29,23:00:00,2020-03-31,22:00:00,2020,2,Saturday,Heavy_Vehicles,1037
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-02-29 23:00:00,2020-03-31 22:00:00,2020-02-29,23:00:00,2020-03-31,22:00:00,2020,2,Saturday,Heavy_Vehicles,1705
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-02-29 23:00:00,2020-03-31 22:00:00,2020-02-29,23:00:00,2020-03-31,22:00:00,2020,2,Saturday,Heavy_Vehicles,972
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-02-29 23:00:00,2020-03-31 22:00:00,2020-02-29,23:00:00,2020-03-31,22:00:00,2020,2,Saturday,Heavy_Vehicles,1725
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-02-29 23:00:00,2020-03-31 22:00:00,2020-02-29,23:00:00,2020-03-31,22:00:00,2020,2,Saturday,Heavy_Vehicles,1987
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-02-29 23:00:00,2020-03-31 22:00:00,2020-02-29,23:00:00,2020-03-31,22:00:00,2020,2,Saturday,Heavy_Vehicles,3712
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,2020-03-31,22:00:00,2020-04-30,22:00:00,2020,3,Tuesday,Heavy_Vehicles,991
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,2020-03-31,22:00:00,2020-04-30,22:00:00,2020,3,Tuesday,Heavy_Vehicles,1638
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,2020-03-31,22:00:00,2020-04-30,22:00:00,2020,3,Tuesday,Heavy_Vehicles,913
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,2020-03-31,22:00:00,2020-04-30,22:00:00,2020,3,Tuesday,Heavy_Vehicles,1657
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,2020-03-31,22:00:00,2020-04-30,22:00:00,2020,3,Tuesday,Heavy_Vehicles,1884
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,2020-03-31,22:00:00,2020-04-30,22:00:00,2020,3,Tuesday,Heavy_Vehicles,3540
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,2020-04-30,22:00:00,2020-05-31,22:00:00,2020,4,Thursday,Heavy_Vehicles,992
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,2020-04-30,22:00:00,2020-05-31,22:00:00,2020,4,Thursday,Heavy_Vehicles,1780
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,2020-04-30,22:00:00,2020-05-31,22:00:00,2020,4,Thursday,Heavy_Vehicles,940
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,2020-04-30,22:00:00,2020-05-31,22:00:00,2020,4,Thursday,Heavy_Vehicles,1798
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,2020-04-30,22:00:00,2020-05-31,22:00:00,2020,4,Thursday,Heavy_Vehicles,1916
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,2020-04-30,22:00:00,2020-05-31,22:00:00,2020,4,Thursday,Heavy_Vehicles,3712
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,2020-05-31,22:00:00,2020-06-30,22:00:00,2020,5,Sunday,Heavy_Vehicles,1051
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,2020-05-31,22:00:00,2020-06-30,22:00:00,2020,5,Sunday,Heavy_Vehicles,1990
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,2020-05-31,22:00:00,2020-06-30,22:00:00,2020,5,Sunday,Heavy_Vehicles,983
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,2020-05-31,22:00:00,2020-06-30,22:00:00,2020,5,Sunday,Heavy_Vehicles,2006
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,2020-05-31,22:00:00,2020-06-30,22:00:00,2020,5,Sunday,Heavy_Vehicles,2017
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,2020-05-31,22:00:00,2020-06-30,22:00:00,2020,5,Sunday,Heavy_Vehicles,4024
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,2020-06-30,22:00:00,2020-07-31,22:00:00,2020,6,Tuesday,Heavy_Vehicles,1149
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,2020-06-30,22:00:00,2020-07-31,22:00:00,2020,6,Tuesday,Heavy_Vehicles,1692
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,2020-06-30,22:00:00,2020-07-31,22:00:00,2020,6,Tuesday,Heavy_Vehicles,875
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,2020-06-30,22:00:00,2020-07-31,22:00:00,2020,6,Tuesday,Heavy_Vehicles,1714
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,2020-06-30,22:00:00,2020-07-31,22:00:00,2020,6,Tuesday,Heavy_Vehicles,2000
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,2020-06-30,22:00:00,2020-07-31,22:00:00,2020,6,Tuesday,Heavy_Vehicles,3715
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,2020-07-31,22:00:00,2020-08-31,22:00:00,2020,7,Friday,Heavy_Vehicles,1078
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,2020-07-31,22:00:00,2020-08-31,22:00:00,2020,7,Friday,Heavy_Vehicles,1794
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,2020-07-31,22:00:00,2020-08-31,22:00:00,2020,7,Friday,Heavy_Vehicles,912
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,2020-07-31,22:00:00,2020-08-31,22:00:00,2020,7,Friday,Heavy_Vehicles,1807
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,2020-07-31,22:00:00,2020-08-31,22:00:00,2020,7,Friday,Heavy_Vehicles,1973
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,2020-07-31,22:00:00,2020-08-31,22:00:00,2020,7,Friday,Heavy_Vehicles,3781
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,2020-08-31,22:00:00,2020-09-30,22:00:00,2020,8,Monday,Heavy_Vehicles,868
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,2020-08-31,22:00:00,2020-09-30,22:00:00,2020,8,Monday,Heavy_Vehicles,1408
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,2020-08-31,22:00:00,2020-09-30,22:00:00,2020,8,Monday,Heavy_Vehicles,664
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,2020-08-31,22:00:00,2020-09-30,22:00:00,2020,8,Monday,Heavy_Vehicles,1417
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,2020-08-31,22:00:00,2020-09-30,22:00:00,2020,8,Monday,Heavy_Vehicles,1521
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,2020-08-31,22:00:00,2020-09-30,22:00:00,2020,8,Monday,Heavy_Vehicles,2938
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-09-30 22:00:00,2020-10-31 23:00:00,2020-09-30,22:00:00,2020-10-31,23:00:00,2020,9,Wednesday,Heavy_Vehicles,1041
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-09-30 22:00:00,2020-10-31 23:00:00,2020-09-30,22:00:00,2020-10-31,23:00:00,2020,9,Wednesday,Heavy_Vehicles,1877
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-09-30 22:00:00,2020-10-31 23:00:00,2020-09-30,22:00:00,2020-10-31,23:00:00,2020,9,Wednesday,Heavy_Vehicles,968
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-09-30 22:00:00,2020-10-31 23:00:00,2020-09-30,22:00:00,2020-10-31,23:00:00,2020,9,Wednesday,Heavy_Vehicles,1895
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-09-30 22:00:00,2020-10-31 23:00:00,2020-09-30,22:00:00,2020-10-31,23:00:00,2020,9,Wednesday,Heavy_Vehicles,1995
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-09-30 22:00:00,2020-10-31 23:00:00,2020-09-30,22:00:00,2020-10-31,23:00:00,2020,9,Wednesday,Heavy_Vehicles,3887
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-10-31 23:00:00,2020-11-30 23:00:00,2020-10-31,23:00:00,2020-11-30,23:00:00,2020,10,Saturday,Heavy_Vehicles,981
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-10-31 23:00:00,2020-11-30 23:00:00,2020-10-31,23:00:00,2020-11-30,23:00:00,2020,10,Saturday,Heavy_Vehicles,1877
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-10-31 23:00:00,2020-11-30 23:00:00,2020-10-31,23:00:00,2020-11-30,23:00:00,2020,10,Saturday,Heavy_Vehicles,1006
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-10-31 23:00:00,2020-11-30 23:00:00,2020-10-31,23:00:00,2020-11-30,23:00:00,2020,10,Saturday,Heavy_Vehicles,1893
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-10-31 23:00:00,2020-11-30 23:00:00,2020-10-31,23:00:00,2020-11-30,23:00:00,2020,10,Saturday,Heavy_Vehicles,1971
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-10-31 23:00:00,2020-11-30 23:00:00,2020-10-31,23:00:00,2020-11-30,23:00:00,2020,10,Saturday,Heavy_Vehicles,3864
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-11-30 23:00:00,2020-12-31 23:00:00,2020-11-30,23:00:00,2020-12-31,23:00:00,2020,11,Monday,Heavy_Vehicles,760
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-11-30 23:00:00,2020-12-31 23:00:00,2020-11-30,23:00:00,2020-12-31,23:00:00,2020,11,Monday,Heavy_Vehicles,1722
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-11-30 23:00:00,2020-12-31 23:00:00,2020-11-30,23:00:00,2020-12-31,23:00:00,2020,11,Monday,Heavy_Vehicles,1011
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-11-30 23:00:00,2020-12-31 23:00:00,2020-11-30,23:00:00,2020-12-31,23:00:00,2020,11,Monday,Heavy_Vehicles,1731
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-11-30 23:00:00,2020-12-31 23:00:00,2020-11-30,23:00:00,2020-12-31,23:00:00,2020,11,Monday,Heavy_Vehicles,1760
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-11-30 23:00:00,2020-12-31 23:00:00,2020-11-30,23:00:00,2020-12-31,23:00:00,2020,11,Monday,Heavy_Vehicles,3495
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-12-31 23:00:00,2021-01-31 23:00:00,2020-12-31,23:00:00,2021-01-31,23:00:00,2020,12,Thursday,Heavy_Vehicles,747
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-12-31 23:00:00,2021-01-31 23:00:00,2020-12-31,23:00:00,2021-01-31,23:00:00,2020,12,Thursday,Heavy_Vehicles,1694
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-12-31 23:00:00,2021-01-31 23:00:00,2020-12-31,23:00:00,2021-01-31,23:00:00,2020,12,Thursday,Heavy_Vehicles,996
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-12-31 23:00:00,2021-01-31 23:00:00,2020-12-31,23:00:00,2021-01-31,23:00:00,2020,12,Thursday,Heavy_Vehicles,1706
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-12-31 23:00:00,2021-01-31 23:00:00,2020-12-31,23:00:00,2021-01-31,23:00:00,2020,12,Thursday,Heavy_Vehicles,1732
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-12-31 23:00:00,2021-01-31 23:00:00,2020-12-31,23:00:00,2021-01-31,23:00:00,2020,12,Thursday,Heavy_Vehicles,3439
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-01-31 23:00:00,2021-02-28 23:00:00,2021-01-31,23:00:00,2021-02-28,23:00:00,2021,1,Sunday,Heavy_Vehicles,809
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-01-31 23:00:00,2021-02-28 23:00:00,2021-01-31,23:00:00,2021-02-28,23:00:00,2021,1,Sunday,Heavy_Vehicles,1804
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-01-31 23:00:00,2021-02-28 23:00:00,2021-01-31,23:00:00,2021-02-28,23:00:00,2021,1,Sunday,Heavy_Vehicles,1049
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-01-31 23:00:00,2021-02-28 23:00:00,2021-01-31,23:00:00,2021-02-28,23:00:00,2021,1,Sunday,Heavy_Vehicles,1814
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-01-31 23:00:00,2021-02-28 23:00:00,2021-01-31,23:00:00,2021-02-28,23:00:00,2021,1,Sunday,Heavy_Vehicles,1848
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-01-31 23:00:00,2021-02-28 23:00:00,2021-01-31,23:00:00,2021-02-28,23:00:00,2021,1,Sunday,Heavy_Vehicles,3664
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-02-28 23:00:00,2021-03-31 22:00:00,2021-02-28,23:00:00,2021-03-31,22:00:00,2021,2,Sunday,Heavy_Vehicles,844
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-02-28 23:00:00,2021-03-31 22:00:00,2021-02-28,23:00:00,2021-03-31,22:00:00,2021,2,Sunday,Heavy_Vehicles,1825
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-02-28 23:00:00,2021-03-31 22:00:00,2021-02-28,23:00:00,2021-03-31,22:00:00,2021,2,Sunday,Heavy_Vehicles,1037
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-02-28 23:00:00,2021-03-31 22:00:00,2021-02-28,23:00:00,2021-03-31,22:00:00,2021,2,Sunday,Heavy_Vehicles,1836
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-02-28 23:00:00,2021-03-31 22:00:00,2021-02-28,23:00:00,2021-03-31,22:00:00,2021,2,Sunday,Heavy_Vehicles,1868
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-02-28 23:00:00,2021-03-31 22:00:00,2021-02-28,23:00:00,2021-03-31,22:00:00,2021,2,Sunday,Heavy_Vehicles,3706
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-03-31 22:00:00,2021-04-30 22:00:00,2021-03-31,22:00:00,2021-04-30,22:00:00,2021,3,Wednesday,Heavy_Vehicles,769
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-03-31 22:00:00,2021-04-30 22:00:00,2021-03-31,22:00:00,2021-04-30,22:00:00,2021,3,Wednesday,Heavy_Vehicles,1740
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-03-31 22:00:00,2021-04-30 22:00:00,2021-03-31,22:00:00,2021-04-30,22:00:00,2021,3,Wednesday,Heavy_Vehicles,1027
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-03-31 22:00:00,2021-04-30 22:00:00,2021-03-31,22:00:00,2021-04-30,22:00:00,2021,3,Wednesday,Heavy_Vehicles,1750
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-03-31 22:00:00,2021-04-30 22:00:00,2021-03-31,22:00:00,2021-04-30,22:00:00,2021,3,Wednesday,Heavy_Vehicles,1785
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-03-31 22:00:00,2021-04-30 22:00:00,2021-03-31,22:00:00,2021-04-30,22:00:00,2021,3,Wednesday,Heavy_Vehicles,3532
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-04-30 22:00:00,2021-05-31 22:00:00,2021-04-30,22:00:00,2021-05-31,22:00:00,2021,4,Friday,Heavy_Vehicles,850
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-04-30 22:00:00,2021-05-31 22:00:00,2021-04-30,22:00:00,2021-05-31,22:00:00,2021,4,Friday,Heavy_Vehicles,1760
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2021-04-30 22:00:00,2021-05-31 22:00:00,2021-04-30,22:00:00,2021-05-31,22:00:00,2021,4,Friday,Heavy_Vehicles,1021
