Traffic_registration_point,Name,Road_reference,From,To,Year,Month,Traffic_volume,Confidence_interval_start,Confidence_interval_end,Coverage (%),Total_days,Included_days,Invalid_days,Invalid_length,Length_quality_grade (%),Lane,under_5_6m,over_5_6m,5_6m_to_7_6m,7_6m_to_12_5m,12_5m_to_16_0m,over_16_0m,16_0m_to_24_0m,over_24_0m,Hour,From_Date,From_Time,To_Date,To_Time,Day_of_Week,Light_Vehicles,Heavy_Vehicles,Traffic_Volume_Check,Traffic_Volume_Difference,Days_Check,Traffic_Volume_Outlier
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-04-30 22:00:00,2022-05-31 22:00:00,2022,4,6570,6570,6570,100.0,31,31,0,61,99.1,2,5792,717,201,87,15,414,412,2,22,2022-04-30,22:00:00,2022-05-31,22:00:00,Saturday,5792,1848,7640,-1070,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-04-30 22:00:00,2022-05-31 22:00:00,2022,4,1528,1528,1528,100.0,31,31,0,29,98.1,3,1117,381,38,16,8,319,317,2,22,2022-04-30,22:00:00,2022-05-31,22:00:00,Saturday,1117,1081,2198,-670,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-04-30 22:00:00,2022-05-31 22:00:00,2022,4,6579,6579,6579,100.0,31,31,0,63,99.0,Totalt i retning Solli Plass,5796,720,202,88,15,415,413,2,22,2022-04-30,22:00:00,2022-05-31,22:00:00,Saturday,5796,1855,7651,-1072,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-04-30 22:00:00,2022-05-31 22:00:00,2022,4,7791,7791,7791,100.0,31,31,0,464,94.0,Totalt i retning Skøyen,6484,843,243,125,57,419,411,8,22,2022-04-30,22:00:00,2022-05-31,22:00:00,Saturday,6484,2106,8590,-799,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-04-30 22:00:00,2022-05-31 22:00:00,2022,4,14369,14369,14369,100.0,31,31,0,526,96.3,Totalt,12280,1564,445,213,72,834,824,10,22,2022-04-30,22:00:00,2022-05-31,22:00:00,Saturday,12280,3962,16242,-1873,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022,5,6407,6407,6407,100.0,30,30,0,466,92.7,1,5450,490,216,117,57,100,94,6,22,2022-05-31,22:00:00,2022-06-30,22:00:00,Tuesday,5450,1080,6530,-123,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022,5,6845,6845,6845,100.0,30,30,0,75,98.9,2,5993,777,221,102,23,431,428,3,22,2022-05-31,22:00:00,2022-06-30,22:00:00,Tuesday,5993,1985,7978,-1133,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022,5,1572,1572,1572,100.0,30,30,0,37,97.6,3,1144,390,37,17,10,326,324,2,22,2022-05-31,22:00:00,2022-06-30,22:00:00,Tuesday,1144,1106,2250,-678,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022,5,6854,6854,6854,100.0,30,30,0,77,98.9,Totalt i retning Solli Plass,5996,781,222,104,23,432,429,3,22,2022-05-31,22:00:00,2022-06-30,22:00:00,Tuesday,5996,1994,7990,-1136,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022,5,7969,7969,7969,100.0,30,30,0,501,93.7,Totalt i retning Skøyen,6592,877,251,132,66,426,418,8,22,2022-05-31,22:00:00,2022-06-30,22:00:00,Tuesday,6592,2178,8770,-801,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-05-31 22:00:00,2022-06-30 22:00:00,2022,5,14823,14823,14823,100.0,30,30,0,578,96.1,Totalt,12588,1657,474,236,90,858,847,11,22,2022-05-31,22:00:00,2022-06-30,22:00:00,Tuesday,12588,4173,16761,-1938,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022,6,4990,4990,4990,100.0,31,31,0,230,95.4,1,4308,452,187,98,50,117,114,3,22,2022-06-30,22:00:00,2022-07-31,22:00:00,Thursday,4308,1021,5329,-339,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022,6,4951,4951,4951,100.0,31,31,0,16,99.7,2,4282,653,162,72,11,408,408,0,22,2022-06-30,22:00:00,2022-07-31,22:00:00,Thursday,4282,1714,5996,-1045,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022,6,913,913,913,100.0,31,31,0,5,99.5,3,583,325,17,7,2,299,298,1,22,2022-06-30,22:00:00,2022-07-31,22:00:00,Thursday,583,949,1532,-619,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022,6,4959,4959,4959,100.0,31,31,0,16,99.7,Totalt i retning Solli Plass,4286,657,164,73,11,409,409,0,22,2022-06-30,22:00:00,2022-07-31,22:00:00,Thursday,4286,1723,6009,-1050,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022,6,5895,5895,5895,100.0,31,31,0,235,96.0,Totalt i retning Skøyen,4887,773,203,104,51,415,411,4,22,2022-06-30,22:00:00,2022-07-31,22:00:00,Thursday,4887,1961,6848,-953,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-06-30 22:00:00,2022-07-31 22:00:00,2022,6,10854,10854,10854,100.0,31,31,0,251,97.7,Totalt,9173,1430,367,177,62,824,819,5,22,2022-06-30,22:00:00,2022-07-31,22:00:00,Thursday,9173,3684,12857,-2003,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022,7,6282,6282,6282,100.0,31,31,0,465,92.6,1,5321,496,215,121,57,103,99,4,22,2022-07-31,22:00:00,2022-08-31,22:00:00,Sunday,5321,1095,6416,-134,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022,7,6579,6579,6579,100.0,31,31,0,68,99.0,2,5744,767,216,95,20,436,434,2,22,2022-07-31,22:00:00,2022-08-31,22:00:00,Sunday,5744,1970,7714,-1135,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022,7,1511,1511,1511,100.0,31,31,0,30,98.0,3,1096,385,34,15,8,327,325,2,22,2022-07-31,22:00:00,2022-08-31,22:00:00,Sunday,1096,1096,2192,-681,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022,7,6588,6588,6588,100.0,31,31,0,71,98.9,Totalt i retning Solli Plass,5747,770,217,96,21,437,434,3,22,2022-07-31,22:00:00,2022-08-31,22:00:00,Sunday,5747,1978,7725,-1137,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022,7,7784,7784,7784,100.0,31,31,0,492,93.7,Totalt i retning Skøyen,6414,878,248,136,64,430,424,6,22,2022-07-31,22:00:00,2022-08-31,22:00:00,Sunday,6414,2186,8600,-816,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-07-31 22:00:00,2022-08-31 22:00:00,2022,7,14372,14372,14372,100.0,31,31,0,563,96.1,Totalt,12161,1649,465,232,85,866,858,8,22,2022-07-31,22:00:00,2022-08-31,22:00:00,Sunday,12161,4163,16324,-1952,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022,8,6251,6251,6251,100.0,30,30,0,432,93.1,1,5324,495,221,114,55,105,100,5,22,2022-08-31,22:00:00,2022-09-30,22:00:00,Wednesday,5324,1095,6419,-168,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022,8,6498,6498,6498,100.0,30,30,0,71,98.9,2,5675,752,221,88,21,422,420,2,22,2022-08-31,22:00:00,2022-09-30,22:00:00,Wednesday,5675,1926,7601,-1103,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022,8,1503,1503,1503,100.0,30,30,0,30,98.0,3,1095,378,36,15,7,319,317,2,22,2022-08-31,22:00:00,2022-09-30,22:00:00,Wednesday,1095,1074,2169,-666,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022,8,6507,6507,6507,100.0,30,30,0,74,98.9,Totalt i retning Solli Plass,5678,756,222,89,21,422,420,2,22,2022-08-31,22:00:00,2022-09-30,22:00:00,Wednesday,5678,1932,7610,-1103,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022,8,7744,7744,7744,100.0,30,30,0,459,94.1,Totalt i retning Skøyen,6416,869,255,129,62,423,416,7,22,2022-08-31,22:00:00,2022-09-30,22:00:00,Wednesday,6416,2161,8577,-833,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-08-31 22:00:00,2022-09-30 22:00:00,2022,8,14252,14252,14252,100.0,30,30,0,533,96.3,Totalt,12094,1625,477,217,84,847,837,10,22,2022-08-31,22:00:00,2022-09-30,22:00:00,Wednesday,12094,4097,16191,-1939,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022,9,6125,6125,6125,100.0,31,31,0,370,94.0,1,5268,486,226,109,43,108,104,4,22,2022-09-30,22:00:00,2022-10-31,23:00:00,Friday,5268,1080,6348,-223,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022,9,6305,6305,6305,100.0,31,31,0,61,99.0,2,5513,731,208,84,14,424,421,3,22,2022-09-30,22:00:00,2022-10-31,23:00:00,Friday,5513,1885,7398,-1093,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022,9,1363,1363,1363,100.0,31,31,0,20,98.5,3,971,372,36,13,4,320,318,2,22,2022-09-30,22:00:00,2022-10-31,23:00:00,Friday,971,1065,2036,-673,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022,9,6314,6314,6314,100.0,31,31,0,62,99.0,Totalt i retning Solli Plass,5517,734,210,85,15,425,422,3,22,2022-09-30,22:00:00,2022-10-31,23:00:00,Friday,5517,1894,7411,-1097,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022,9,7479,7479,7479,100.0,31,31,0,389,94.8,Totalt i retning Skøyen,6235,855,260,121,46,427,421,6,22,2022-09-30,22:00:00,2022-10-31,23:00:00,Friday,6235,2136,8371,-892,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-09-30 22:00:00,2022-10-31 23:00:00,2022,9,13793,13793,13793,100.0,31,31,0,451,96.7,Totalt,11752,1589,470,207,61,851,843,8,22,2022-09-30,22:00:00,2022-10-31,23:00:00,Friday,11752,4029,15781,-1988,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022,10,6285,6285,6285,100.0,30,30,0,396,93.7,1,5401,488,233,113,40,102,98,4,23,2022-10-31,23:00:00,2022-11-30,23:00:00,Monday,5401,1078,6479,-194,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022,10,6490,6490,6490,100.0,30,30,0,74,98.9,2,5662,753,214,86,19,434,432,2,23,2022-10-31,23:00:00,2022-11-30,23:00:00,Monday,5662,1940,7602,-1112,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022,10,1454,1454,1454,100.0,30,30,0,25,98.3,3,1038,391,41,15,4,331,330,1,23,2022-10-31,23:00:00,2022-11-30,23:00:00,Monday,1038,1113,2151,-697,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022,10,6498,6498,6498,100.0,30,30,0,76,98.8,Totalt i retning Solli Plass,5666,756,216,87,20,434,432,2,23,2022-10-31,23:00:00,2022-11-30,23:00:00,Monday,5666,1947,7613,-1115,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022,10,7731,7731,7731,100.0,30,30,0,419,94.6,Totalt i retning Skøyen,6436,876,273,127,44,433,428,5,23,2022-10-31,23:00:00,2022-11-30,23:00:00,Monday,6436,2186,8622,-891,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-10-31 23:00:00,2022-11-30 23:00:00,2022,10,14229,14229,14229,100.0,30,30,0,495,96.5,Totalt,12102,1632,488,214,64,866,859,7,23,2022-10-31,23:00:00,2022-11-30,23:00:00,Monday,12102,4130,16232,-2003,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022,11,5825,5825,5825,100.0,31,31,0,339,94.2,1,5075,411,193,90,28,100,96,4,23,2022-11-30,23:00:00,2022-12-31,23:00:00,Wednesday,5075,922,5997,-172,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022,11,6001,6001,6001,100.0,31,31,0,70,98.8,2,5261,669,171,71,10,418,416,2,23,2022-11-30,23:00:00,2022-12-31,23:00:00,Wednesday,5261,1757,7018,-1017,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022,11,1381,1381,1381,100.0,31,31,0,23,98.3,3,988,371,36,14,3,318,316,2,23,2022-11-30,23:00:00,2022-12-31,23:00:00,Wednesday,988,1060,2048,-667,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022,11,6013,6013,6013,100.0,31,31,0,73,98.8,Totalt i retning Solli Plass,5268,673,173,72,10,418,416,2,23,2022-11-30,23:00:00,2022-12-31,23:00:00,Wednesday,5268,1764,7032,-1019,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022,11,7194,7194,7194,100.0,31,31,0,359,95.0,Totalt i retning Skøyen,6056,779,227,103,31,418,412,6,23,2022-11-30,23:00:00,2022-12-31,23:00:00,Wednesday,6056,1976,8032,-838,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-11-30 23:00:00,2022-12-31 23:00:00,2022,11,13207,13207,13207,100.0,31,31,0,432,96.7,Totalt,11324,1451,400,174,41,836,828,8,23,2022-11-30,23:00:00,2022-12-31,23:00:00,Wednesday,11324,3738,15062,-1855,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022,12,5609,5609,5609,100.0,31,31,0,298,94.7,1,4867,444,212,94,28,110,107,3,23,2022-12-31,23:00:00,2023-01-31,23:00:00,Saturday,4867,998,5865,-256,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022,12,5679,5679,5679,100.0,31,31,0,58,99.0,2,4946,675,171,69,11,424,422,2,23,2022-12-31,23:00:00,2023-01-31,23:00:00,Saturday,4946,1774,6720,-1041,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022,12,1196,1196,1196,100.0,31,31,0,14,98.8,3,820,362,30,12,3,316,315,1,23,2022-12-31,23:00:00,2023-01-31,23:00:00,Saturday,820,1039,1859,-663,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022,12,5692,5692,5692,100.0,31,31,0,59,99.0,Totalt i retning Solli Plass,4952,681,173,71,12,425,423,2,23,2022-12-31,23:00:00,2023-01-31,23:00:00,Saturday,4952,1787,6739,-1047,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022,12,6792,6792,6792,100.0,31,31,0,311,95.4,Totalt i retning Skøyen,5681,800,240,104,30,426,422,4,23,2022-12-31,23:00:00,2023-01-31,23:00:00,Saturday,5681,2026,7707,-915,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2022-12-31 23:00:00,2023-01-31 23:00:00,2022,12,12484,12484,12484,100.0,31,31,0,370,97.0,Totalt,10633,1481,413,175,42,851,845,6,23,2022-12-31,23:00:00,2023-01-31,23:00:00,Saturday,10633,3813,14446,-1962,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023,1,5990,5990,5990,100.0,28,28,0,320,94.7,1,5195,475,233,100,32,110,105,5,23,2023-01-31,23:00:00,2023-02-28,23:00:00,Tuesday,5195,1060,6255,-265,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023,1,5961,5961,5961,100.0,28,28,0,58,99.0,2,5214,689,176,71,12,429,427,2,23,2023-01-31,23:00:00,2023-02-28,23:00:00,Tuesday,5214,1806,7020,-1059,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023,1,1237,1237,1237,100.0,28,28,0,14,98.9,3,854,369,31,11,2,326,324,2,23,2023-01-31,23:00:00,2023-02-28,23:00:00,Tuesday,854,1065,1919,-682,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023,1,5973,5973,5973,100.0,28,28,0,59,99.0,Totalt i retning Solli Plass,5219,695,178,73,13,430,428,2,23,2023-01-31,23:00:00,2023-02-28,23:00:00,Tuesday,5219,1819,7038,-1065,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023,1,7215,7215,7215,100.0,28,28,0,333,95.4,Totalt i retning Skøyen,6044,839,262,109,33,434,428,6,23,2023-01-31,23:00:00,2023-02-28,23:00:00,Tuesday,6044,2111,8155,-940,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-01-31 23:00:00,2023-02-28 23:00:00,2023,1,13188,13188,13188,100.0,28,28,0,392,97.0,Totalt,11263,1533,441,182,46,864,856,8,23,2023-01-31,23:00:00,2023-02-28,23:00:00,Tuesday,11263,3930,15193,-2005,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-02-28 23:00:00,2023-03-31 22:00:00,2023,2,6319,6319,6319,100.0,31,31,0,356,94.4,1,5477,487,231,106,38,112,108,4,23,2023-02-28,23:00:00,2023-03-31,22:00:00,Tuesday,5477,1086,6563,-244,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-02-28 23:00:00,2023-03-31 22:00:00,2023,2,6241,6241,6241,100.0,31,31,0,70,98.9,2,5469,702,180,74,14,434,432,2,23,2023-02-28,23:00:00,2023-03-31,22:00:00,Tuesday,5469,1838,7307,-1066,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-02-28 23:00:00,2023-03-31 22:00:00,2023,2,1343,1343,1343,100.0,31,31,0,18,98.7,3,948,377,33,12,3,329,327,2,23,2023-02-28,23:00:00,2023-03-31,22:00:00,Tuesday,948,1083,2031,-688,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-02-28 23:00:00,2023-03-31 22:00:00,2023,2,6255,6255,6255,100.0,31,31,0,72,98.8,Totalt i retning Solli Plass,5475,709,182,76,15,435,433,2,23,2023-02-28,23:00:00,2023-03-31,22:00:00,Tuesday,5475,1852,7327,-1072,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-02-28 23:00:00,2023-03-31 22:00:00,2023,2,7649,7649,7649,100.0,31,31,0,373,95.1,Totalt i retning Skøyen,6420,857,262,115,40,439,433,6,23,2023-02-28,23:00:00,2023-03-31,22:00:00,Tuesday,6420,2152,8572,-923,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-02-28 23:00:00,2023-03-31 22:00:00,2023,2,13904,13904,13904,100.0,31,31,0,444,96.8,Totalt,11894,1565,445,191,55,874,866,8,23,2023-02-28,23:00:00,2023-03-31,22:00:00,Tuesday,11894,4004,15898,-1994,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-03-31 22:00:00,2023-04-30 22:00:00,2023,3,5694,5694,5694,100.0,30,30,0,312,94.5,1,4947,435,191,95,38,111,106,5,22,2023-03-31,22:00:00,2023-04-30,22:00:00,Friday,4947,981,5928,-234,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-03-31 22:00:00,2023-04-30 22:00:00,2023,3,5664,5664,5664,100.0,30,30,0,62,98.9,2,4992,610,144,69,12,385,383,2,22,2023-03-31,22:00:00,2023-04-30,22:00:00,Friday,4992,1605,6597,-933,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-03-31 22:00:00,2023-04-30 22:00:00,2023,3,1214,1214,1214,100.0,30,30,0,16,98.7,3,869,329,27,11,4,286,285,1,22,2023-03-31,22:00:00,2023-04-30,22:00:00,Friday,869,943,1812,-598,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-03-31 22:00:00,2023-04-30 22:00:00,2023,3,5679,5679,5679,100.0,30,30,0,64,98.9,Totalt i retning Solli Plass,4997,618,148,72,12,386,384,2,22,2023-03-31,22:00:00,2023-04-30,22:00:00,Friday,4997,1622,6619,-940,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-03-31 22:00:00,2023-04-30 22:00:00,2023,3,6894,6894,6894,100.0,30,30,0,328,95.2,Totalt i retning Skøyen,5811,755,214,103,41,396,390,6,22,2023-03-31,22:00:00,2023-04-30,22:00:00,Friday,5811,1905,7716,-822,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-03-31 22:00:00,2023-04-30 22:00:00,2023,3,12573,12573,12573,100.0,30,30,0,392,96.9,Totalt,10808,1373,363,175,54,781,774,7,22,2023-03-31,22:00:00,2023-04-30,22:00:00,Friday,10808,3527,14335,-1762,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-04-30 22:00:00,2023-05-31 22:00:00,2023,4,6274,6274,6274,100.0,31,31,0,424,93.2,1,5361,489,219,108,50,112,107,5,22,2023-04-30,22:00:00,2023-05-31,22:00:00,Sunday,5361,1090,6451,-177,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-04-30 22:00:00,2023-05-31 22:00:00,2023,4,6460,6460,6460,100.0,31,31,0,87,98.7,2,5697,676,177,80,21,398,395,3,22,2023-04-30,22:00:00,2023-05-31,22:00:00,Sunday,5697,1750,7447,-987,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-04-30 22:00:00,2023-05-31 22:00:00,2023,4,1495,1495,1495,100.0,31,31,0,27,98.2,3,1113,355,36,13,8,298,296,2,22,2023-04-30,22:00:00,2023-05-31,22:00:00,Sunday,1113,1008,2121,-626,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-04-30 22:00:00,2023-05-31 22:00:00,2023,4,6476,6476,6476,100.0,31,31,0,88,98.6,Totalt i retning Solli Plass,5701,687,184,84,21,398,395,3,22,2023-04-30,22:00:00,2023-05-31,22:00:00,Sunday,5701,1772,7473,-997,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-04-30 22:00:00,2023-05-31 22:00:00,2023,4,7753,7753,7753,100.0,31,31,0,449,94.2,Totalt i retning Skøyen,6471,834,248,118,58,410,403,7,22,2023-04-30,22:00:00,2023-05-31,22:00:00,Sunday,6471,2078,8549,-796,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-04-30 22:00:00,2023-05-31 22:00:00,2023,4,14229,14229,14229,100.0,31,31,0,537,96.2,Totalt,12172,1520,432,202,79,807,798,9,22,2023-04-30,22:00:00,2023-05-31,22:00:00,Sunday,12172,3847,16019,-1790,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-05-31 22:00:00,2023-06-30 22:00:00,2023,5,6663,6663,6663,100.0,30,30,0,487,92.7,1,5654,521,236,123,54,108,102,6,22,2023-05-31,22:00:00,2023-06-30,22:00:00,Wednesday,5654,1150,6804,-141,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-05-31 22:00:00,2023-06-30 22:00:00,2023,5,6813,6813,6813,100.0,30,30,0,91,98.7,2,5976,746,207,95,27,416,414,2,22,2023-05-31,22:00:00,2023-06-30,22:00:00,Wednesday,5976,1907,7883,-1070,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-05-31 22:00:00,2023-06-30 22:00:00,2023,5,1685,1685,1685,100.0,30,30,0,33,98.0,3,1266,386,41,18,13,315,312,3,22,2023-05-31,22:00:00,2023-06-30,22:00:00,Wednesday,1266,1088,2354,-669,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-05-31 22:00:00,2023-06-30 22:00:00,2023,5,6830,6830,6830,100.0,30,30,0,94,98.6,Totalt i retning Solli Plass,5980,756,213,99,27,417,414,3,22,2023-05-31,22:00:00,2023-06-30,22:00:00,Wednesday,5980,1929,7909,-1079,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-05-31 22:00:00,2023-06-30 22:00:00,2023,5,8331,8331,8331,100.0,30,30,0,517,93.8,Totalt i retning Skøyen,6916,898,271,138,67,421,413,8,22,2023-05-31,22:00:00,2023-06-30,22:00:00,Wednesday,6916,2216,9132,-801,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-05-31 22:00:00,2023-06-30 22:00:00,2023,5,15161,15161,15161,100.0,30,30,0,611,96.0,Totalt,12896,1653,484,237,94,838,827,11,22,2023-05-31,22:00:00,2023-06-30,22:00:00,Wednesday,12896,4144,17040,-1879,0,True
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-06-30 22:00:00,2023-07-31 22:00:00,2023,6,5048,5048,5048,100.0,31,31,0,256,94.9,1,4317,476,207,98,49,121,117,4,22,2023-06-30,22:00:00,2023-07-31,22:00:00,Friday,4317,1072,5389,-341,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-06-30 22:00:00,2023-07-31 22:00:00,2023,6,4462,4462,4462,100.0,31,31,0,13,99.7,2,3867,583,126,60,12,385,384,1,22,2023-06-30,22:00:00,2023-07-31,22:00:00,Friday,3867,1551,5418,-956,0,False
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2023-06-30 22:00:00,2023-07-31 22:00:00,2023,6,1151,1151,1151,100.0,31,31,0,5,99.6,3,819,327,29,12,4,282,281,1,22,2023-06-30,22:00:00,2023-07-31,22:00:00,Friday,819,936,1755,-604,0,True
